date,010000FOOD AND NON-ALCOHOLIC BEVERAGES,020000ALCOHOLIC BEVERAGES TOBACCO,030000CLOTHING AND FOOTWEAR,040000HOUSING WATER ELECTRICITY GAS AND OTHER FUELS,050000FURNITURE HOUSEHOLD EQUIPMENT AND ROUTINE MAINTENANCE,060000HEALTH,070000TRANSPORT,080000COMMUNICATION,090000RECREATION AND CULTURE,100000EDUCATION,110000RESTAURANTS AND HOTELS,120000MISCELLANEOUS GOODS AND SERVICES,010100FOOD,010101BREAD & CEREALS,010102MEAT,010103FISH,010104MILK CHEESE & EGGS,010105OILS & FATS,010106FRUIT,010107VEGETABLES INCLUDING POTATOES AND OTHER TUBERS,010108SUGAR JAM HONEY SYRUPS CHOCOLATE AND CONFECTIONERY,010109FOOD PRODUCTS,010200NON-ALCOHOLIC BEVERAGES,010201COFFEE TEA COCOA,010202MINERAL WATERS SOFT DRINKS AND JUICES,020100ALCOHOLIC BEVERAGES,020101SPIRITS,020102WINE (INC PERRY),020103BEER,020200TOBACCO,030100CLOTHING,030102GARMENTS,030103OTHER ARTICLES OF CLOTHING & CLOTHING ACCESSORIES,030104DRY-CLEANING REPAIR AND HIRE OF CLOTHING,030200FOOTWEAR INCLUDING REPAIRS,040100ACTUAL RENTS FOR HOUSING,040300REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,040301PRODUCTS FOR THE REGULAR MAINTENANCE AND REPAIR OF DWELLING,040302SERVICES FOR THE REGULAR MAINTENANCE AND REPAIR OF DWELLING,040400OTHER SERVICES RELATING TO THE DWELLING,040401WATER SUPPLY,040403SEWERAGE COLLECTION,040500ELECTRICITY GAS AND OTHER FUELS,040501ELECTRICITY,040502GAS,040503LIQUID FUELS,040504SOLID FUELS,050100FURN FURNISHINGS CARPETS & OTHER FLOOR COVERINGS,050101FURNITURE FURNISHINGS,050102CARPETS & OTHER FLOOR COVERINGS,050200HOUSEHOLD TEXTILES,050300MAJOR HOUSEHOLD APPLIANCES INCLUDING FITTINGS AND REPAIRS,050301MAJOR HOUSEHOLD WHETHER ELECTRIC OR NOT & SMALL ELECTRICAL APPLIANCES,050303REPAIR OF HOUSEHOLD APPLIANCES,050400GLASSWARE TABLEWARE AND HOUSEHOLD UTENSILS,050500TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,050600GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,050601NON-DURABLE HOUSEHOLD GOODS,050602DOMESTIC SERVICES AND HOME CARE SERVICES,060100MEDICAL PRODUCTS APPLIANCES AND EQUIPMENT,060101PHARMACEUTICAL PRODUCTS,060102OTHER MEDICAL PRODUCTS & THERAPEUTIC EQUIPMENT,060200OUT-PATIENT SERVICES,060201MEDICAL SERVICES AND PARAMEDICAL SERVICES,060202DENTAL SERVICES,060300IN-PATIENT SERVICES,070100PURCHASE OF VEHICLES,070181NEW CARS,070191SECOND-HAND CARS,070102MOTOR CYCLES AND BICYCLES,070200OPERATION OF PERSONAL TRANSPORT EQUIPMENT,070201SPARE PARTS & ACCESSORIES,070202FUELS & LUBRICANTS,070203MAINTENANCE & REPAIRS,070204OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT,070300TRANSPORT SERVICES,070301PASSENGER TRANSPORT BY RAILWAY,070302PASSENGER TRANSPORT BY ROAD,070303PASSENGER TRANSPORT BY AIR,070304PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,080100POSTAL SERVICES,080200TELEPHONE & TELEFAX EQUIPMENT AND SERVICES,090100EQUIPMENT AND ACCESSORIES INCLUDING REPAIR,090101EQUIP. FOR RECEIVING & REPRODUCING SOUND & PICTURE,090102PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,090103DATA PROCESSING EQUIPMENT,090104RECORDING MEDIA,090105REPAIR OF AUDIO-VISUAL PHOTO. DATA PROCESSING EQU.,090200OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,090201MAJOR DURABLES FOR IN/OUTDOOR RECREATION,090300OTHER RECREATIONAL ITEMS GARDENS AND PETS,090301GAMES TOYS AND HOBBIES,090302EQUIPMENT FOR SPORT CAMPING & OPEN-AIR RECREATION,090303GARDEN PLANTS AND FLOWERS,090304PETS AND RELATED PRODUCTS,090400RECREATIONAL AND CULTURAL SERVICES,090401RECREATIONAL AND SPORTING SERVICES,090402CULTURAL SERVICES,090500NEWSPAPERS BOOKS AND STATIONERY,090501BOOKS,090502NEWSPAPERS AND PERIODICALS,090503MISC. PRINTED MATTER STATIONERY & DRAWING MATERIAL,090600PACKAGE HOLIDAYS,100000EDUCATION,110100CATERING,110101RESTAURANTS & CAFES,110102CANTEENS,110200ACCOMMODATION SERVICES,120100PERSONAL CARE,120101HAIRDRESSING SALONS & PERSONAL GROOMING ESTABLISHMENTS,120102APPLIANCES ARTICLES & PRODUCTS FOR PERSONAL CARE,120300PERSONAL EFFECTS N.E.C.,120301JEWELLERY CLOCKS AND WATCHES,120302OTHER PERSONAL EFFECTS,120400SOCIAL PROTECTION SERVICES,120500INSURANCE,120502INSURANCE CONNECTED WITH THE DWELLING - CONTENTS INSURANCE,120503INSURANCE CONNECTED WITH HEALTH,120504INSURANCE CONNECTED WITH TRANSPORT,120600BANKING SERVICES N.E.C,120700OTHER SERVICES N.E.C
Jan 12,0.417,0.262,0.176,0.961,0.270,0.076,0.631,0.126,-0.075,0.091,0.367,0.272,0.417,0.352,0.057,0.126,0.022,0.029,0.020,0.018,0.010,0.051,0.018,0.065,0.038,0.027,0.262,0.059,0.013,0.029,0.017,0.203,0.176,0.181,0.172,0.006,0.003,-0.005,0.961,0.175,0.062,0.062,-0.001,0.045,0.023,0.022,0.679,0.250,0.412,0.010,0.007,0.270,0.081,0.058,0.023,0.037,0.010,0.009,0.001,0.017,0.098,0.027,0.020,0.006,0.076,0.020,0.011,0.009,0.008,0.003,0.005,0.049,0.631,-0.018,0.018,-0.040,0.005,0.282,0.002,0.230,0.041,0.009,0.367,0.049,0.088,0.240,-0.011,0.126,0.021,0.105,-0.075,-0.245,-0.047,-0.121,-0.104,0.027,0.001,0.034,0.034,-0.027,-0.054,0.005,-0.011,0.033,0.095,0.026,0.068,0.031,-0.008,0.030,0.010,0.037,0.091,0.091,0.367,0.370,0.328,0.041,-0.003,0.272,0.028,0.014,0.014,0.059,0.059,0.001,0.027,0.085,-0.006,0.017,0.074,0.054,0.018
Feb 12,0.428,0.341,0.144,0.870,0.282,0.085,0.594,0.107,-0.134,0.091,0.349,0.278,0.428,0.339,0.033,0.097,0.021,0.038,0.024,-0.014,0.061,0.063,0.017,0.089,0.036,0.053,0.341,0.138,0.055,0.050,0.033,0.203,0.144,0.157,0.148,0.005,0.003,-0.012,0.870,0.172,0.058,0.059,-0.001,0.045,0.023,0.022,0.595,0.194,0.370,0.025,0.005,0.282,0.078,0.045,0.032,0.036,0.017,0.016,0.001,0.013,0.103,0.037,0.028,0.008,0.085,0.028,0.023,0.005,0.009,0.003,0.005,0.048,0.594,-0.029,0.019,-0.043,-0.005,0.280,0.004,0.233,0.038,0.005,0.343,0.059,0.066,0.207,0.010,0.107,0.021,0.087,-0.134,-0.248,-0.048,-0.137,-0.092,0.028,0.001,0.036,0.036,-0.063,-0.061,-0.001,-0.018,0.017,0.091,0.025,0.066,0.015,-0.022,0.028,0.009,0.034,0.091,0.091,0.349,0.339,0.310,0.029,0.010,0.278,0.034,0.012,0.022,0.074,0.062,0.012,0.030,0.072,-0.006,0.017,0.061,0.049,0.018
Mar 12,0.528,0.328,0.221,0.791,0.257,0.068,0.532,0.126,-0.086,0.090,0.348,0.257,0.528,0.463,0.081,0.134,0.019,0.044,0.015,0.043,0.065,0.038,0.024,0.065,0.019,0.046,0.328,0.126,0.060,0.025,0.042,0.202,0.221,0.224,0.218,0.003,0.003,-0.003,0.791,0.169,0.055,0.056,-0.001,0.045,0.023,0.022,0.522,0.158,0.345,0.013,0.006,0.257,0.071,0.055,0.016,0.042,0.025,0.024,0.001,0.014,0.076,0.031,0.022,0.008,0.068,0.011,0.007,0.004,0.008,0.003,0.005,0.048,0.532,-0.060,0.017,-0.068,-0.009,0.268,0.005,0.223,0.039,0.000,0.325,0.047,0.063,0.223,-0.007,0.126,0.021,0.106,-0.086,-0.224,-0.048,-0.153,-0.075,0.050,0.001,0.037,0.037,-0.025,-0.035,-0.005,-0.014,0.029,0.089,0.025,0.064,0.002,-0.028,0.017,0.013,0.035,0.090,0.090,0.348,0.337,0.310,0.026,0.011,0.257,0.029,0.011,0.018,0.076,0.065,0.010,0.031,0.056,-0.010,0.017,0.049,0.045,0.020
Apr 12,0.494,0.234,0.152,0.808,0.226,0.075,0.278,0.109,-0.067,0.090,0.389,0.257,0.494,0.424,0.048,0.111,0.029,0.043,0.014,0.067,0.029,0.062,0.021,0.070,0.018,0.052,0.234,0.047,0.017,0.012,0.018,0.187,0.152,0.152,0.147,0.003,0.002,0.000,0.808,0.205,0.059,0.060,-0.001,0.059,0.027,0.033,0.485,0.156,0.322,0.001,0.006,0.226,0.076,0.039,0.037,0.025,0.018,0.017,0.001,0.005,0.066,0.037,0.029,0.008,0.075,0.017,0.016,0.001,0.008,0.003,0.005,0.050,0.278,-0.094,0.003,-0.090,-0.007,0.313,0.007,0.251,0.044,0.012,0.059,0.044,0.068,0.015,-0.068,0.109,0.000,0.109,-0.067,-0.257,-0.041,-0.173,-0.085,0.041,0.002,0.037,0.037,0.019,-0.007,-0.002,0.000,0.028,0.074,0.026,0.048,-0.002,-0.029,0.016,0.011,0.060,0.090,0.090,0.389,0.336,0.311,0.025,0.053,0.257,0.055,0.011,0.044,0.067,0.057,0.010,0.032,0.050,-0.005,0.016,0.039,0.031,0.021
May 12,0.381,0.202,0.120,0.801,0.242,0.078,0.270,0.108,-0.102,0.089,0.382,0.202,0.381,0.338,0.050,0.108,0.020,0.031,0.006,0.017,0.014,0.070,0.020,0.044,0.011,0.033,0.202,0.020,0.023,-0.002,-0.001,0.182,0.120,0.126,0.120,0.005,0.001,-0.006,0.801,0.207,0.055,0.055,0.000,0.059,0.026,0.033,0.480,0.155,0.321,0.000,0.005,0.242,0.093,0.066,0.027,0.024,0.011,0.010,0.001,-0.001,0.059,0.054,0.044,0.011,0.078,0.022,0.016,0.005,0.008,0.003,0.005,0.048,0.270,-0.083,0.013,-0.090,-0.006,0.107,0.006,0.044,0.046,0.012,0.247,0.041,0.059,0.159,-0.013,0.108,0.024,0.084,-0.102,-0.243,-0.051,-0.190,-0.080,0.077,0.002,0.035,0.035,-0.023,-0.041,-0.007,0.002,0.023,0.079,0.025,0.054,-0.015,-0.034,0.012,0.006,0.064,0.089,0.089,0.382,0.320,0.296,0.024,0.061,0.202,0.027,0.011,0.016,0.061,0.048,0.012,0.031,0.036,-0.010,0.016,0.030,0.028,0.019
Jun 12,0.264,0.204,-0.050,0.779,0.218,0.088,0.145,0.128,0.044,0.089,0.366,0.175,0.264,0.204,0.020,0.062,0.002,0.010,-0.001,0.020,0.034,0.046,0.012,0.060,0.021,0.039,0.204,0.019,0.026,0.002,-0.010,0.185,-0.050,-0.052,-0.055,0.002,0.002,0.002,0.779,0.204,0.064,0.063,0.001,0.059,0.027,0.033,0.452,0.155,0.321,-0.028,0.004,0.218,0.108,0.062,0.046,0.010,-0.007,-0.007,0.001,0.009,0.048,0.050,0.039,0.011,0.088,0.031,0.026,0.006,0.008,0.003,0.005,0.049,0.145,-0.051,0.027,-0.075,-0.002,-0.019,0.004,-0.075,0.045,0.008,0.215,0.040,0.057,0.137,-0.019,0.128,0.024,0.104,0.044,-0.155,-0.041,-0.146,-0.067,0.098,0.002,0.035,0.035,0.004,-0.008,-0.005,0.002,0.015,0.077,0.025,0.052,0.000,-0.018,0.012,0.005,0.082,0.089,0.089,0.366,0.324,0.300,0.024,0.042,0.175,0.003,0.009,-0.007,0.061,0.061,0.000,0.032,0.025,-0.011,0.016,0.019,0.041,0.014
Jul 12,0.248,0.210,-0.002,0.788,0.219,0.073,0.224,0.116,0.064,0.089,0.372,0.158,0.248,0.177,-0.016,0.052,0.008,-0.012,0.002,0.048,0.017,0.067,0.012,0.071,0.011,0.060,0.210,0.012,-0.009,0.013,0.007,0.199,-0.002,-0.014,-0.032,0.016,0.002,0.012,0.788,0.218,0.045,0.046,0.000,0.059,0.027,0.033,0.465,0.155,0.322,-0.015,0.004,0.219,0.121,0.081,0.040,0.010,0.007,0.006,0.000,0.005,0.042,0.034,0.021,0.012,0.073,0.018,0.013,0.005,0.008,0.003,0.005,0.046,0.224,-0.021,0.027,-0.042,-0.006,-0.037,0.004,-0.089,0.040,0.008,0.281,0.028,0.055,0.235,-0.037,0.116,0.024,0.093,0.064,-0.175,-0.044,-0.142,-0.062,0.072,0.001,0.034,0.034,0.025,0.013,-0.005,0.005,0.012,0.088,0.026,0.062,0.004,-0.034,0.034,0.005,0.088,0.089,0.089,0.372,0.325,0.303,0.022,0.048,0.158,0.000,0.010,-0.010,0.056,0.056,0.000,0.032,0.025,-0.005,0.014,0.017,0.011,0.035
Aug 12,0.255,0.243,-0.045,0.736,0.144,0.062,0.285,0.115,0.092,0.089,0.354,0.149,0.255,0.211,0.025,0.036,0.016,-0.022,-0.004,0.066,0.026,0.056,0.013,0.044,0.002,0.041,0.243,0.046,0.035,0.002,0.009,0.197,-0.045,-0.036,-0.050,0.012,0.002,-0.008,0.736,0.214,0.030,0.032,-0.002,0.059,0.026,0.033,0.433,0.135,0.282,0.012,0.004,0.144,0.075,0.062,0.013,0.008,0.004,0.003,0.000,0.020,0.028,0.009,-0.005,0.013,0.062,0.007,0.003,0.004,0.009,0.003,0.005,0.046,0.285,-0.022,0.024,-0.043,-0.004,0.038,0.004,-0.001,0.028,0.007,0.268,0.049,0.052,0.214,-0.046,0.115,0.024,0.091,0.092,-0.189,-0.039,-0.158,-0.048,0.055,0.001,0.035,0.035,0.051,0.053,-0.009,0.003,0.005,0.086,0.027,0.059,0.019,-0.024,0.038,0.005,0.089,0.089,0.089,0.354,0.302,0.279,0.022,0.052,0.149,0.005,0.010,-0.005,0.060,0.056,0.004,0.031,0.012,-0.006,0.014,0.005,0.008,0.033
Sep 12,0.229,0.254,-0.014,0.302,0.105,0.058,0.408,0.090,0.162,0.057,0.338,0.216,0.229,0.189,0.019,0.050,0.008,-0.007,-0.008,0.032,0.042,0.041,0.012,0.040,-0.002,0.042,0.254,0.044,0.026,0.010,0.009,0.210,-0.014,-0.011,-0.019,0.007,0.001,-0.003,0.302,0.206,0.030,0.031,-0.001,0.059,0.026,0.032,0.007,-0.008,-0.003,0.014,0.004,0.105,0.079,0.041,0.038,-0.003,0.003,0.002,0.000,0.006,0.009,0.011,-0.004,0.015,0.058,0.004,0.003,0.001,0.008,0.003,0.005,0.045,0.408,-0.033,0.023,-0.043,-0.013,0.177,0.006,0.133,0.030,0.009,0.264,0.045,0.051,0.180,-0.013,0.090,0.023,0.067,0.162,-0.115,-0.032,-0.113,-0.030,0.059,0.001,0.034,0.034,0.019,0.021,-0.007,0.002,0.003,0.095,0.027,0.068,0.022,-0.016,0.032,0.006,0.106,0.057,0.057,0.338,0.290,0.266,0.025,0.047,0.216,0.033,0.012,0.021,0.059,0.057,0.002,0.032,0.017,-0.003,0.013,0.007,0.043,0.032
Oct 12,0.385,0.271,0.014,0.242,0.107,0.060,0.491,0.099,0.109,0.375,0.334,0.181,0.385,0.331,0.023,0.071,0.011,0.007,-0.002,0.063,0.082,0.066,0.010,0.054,0.001,0.052,0.271,0.059,0.029,0.024,0.006,0.213,0.014,0.003,-0.002,0.004,0.001,0.010,0.242,0.227,0.024,0.025,-0.001,0.058,0.026,0.032,-0.067,-0.046,-0.038,0.018,-0.001,0.107,0.085,0.050,0.035,0.000,-0.021,-0.019,-0.002,0.013,0.016,0.014,0.002,0.011,0.060,0.003,0.005,-0.002,0.008,0.004,0.005,0.049,0.491,0.023,0.021,0.005,-0.004,0.168,0.006,0.115,0.030,0.018,0.300,0.045,0.049,0.212,-0.005,0.099,0.023,0.076,0.109,-0.133,-0.045,-0.099,-0.027,0.037,0.001,0.031,0.031,-0.018,-0.030,-0.003,0.012,0.002,0.093,0.025,0.068,0.024,-0.010,0.023,0.010,0.113,0.375,0.375,0.334,0.280,0.253,0.027,0.054,0.181,0.013,0.009,0.004,0.059,0.050,0.008,0.033,0.007,-0.004,0.016,-0.005,0.042,0.027
Nov 12,0.442,0.237,-0.019,0.288,0.038,0.059,0.413,0.097,0.140,0.375,0.375,0.218,0.442,0.386,0.066,0.056,0.003,0.002,-0.002,0.050,0.119,0.081,0.012,0.056,0.008,0.048,0.237,0.026,0.018,0.011,-0.003,0.210,-0.019,-0.015,-0.018,0.001,0.001,-0.003,0.288,0.234,0.024,0.026,-0.002,0.058,0.026,0.032,-0.028,-0.022,-0.005,-0.001,-0.001,0.038,0.046,0.024,0.023,-0.014,-0.012,-0.010,-0.002,-0.001,0.010,0.010,-0.001,0.011,0.059,0.001,0.005,-0.004,0.009,0.004,0.005,0.049,0.413,0.019,0.020,0.003,-0.004,0.102,0.007,0.048,0.027,0.021,0.293,0.056,0.042,0.211,-0.016,0.097,0.023,0.074,0.140,-0.157,-0.025,-0.103,-0.031,0.001,0.001,0.022,0.022,0.019,-0.027,-0.006,0.042,0.010,0.099,0.027,0.072,0.038,-0.005,0.029,0.013,0.119,0.375,0.375,0.375,0.289,0.263,0.026,0.087,0.218,0.048,0.011,0.037,0.070,0.053,0.017,0.032,-0.007,-0.005,0.016,-0.017,0.046,0.028
Dec 12,0.422,0.249,0.067,0.552,0.056,0.066,0.185,0.060,0.088,0.373,0.365,0.194,0.422,0.393,0.054,0.089,0.014,0.009,0.000,0.045,0.096,0.077,0.010,0.029,-0.001,0.029,0.249,0.027,0.016,0.006,0.005,0.222,0.067,0.073,0.067,0.005,0.001,-0.007,0.552,0.232,0.006,0.008,-0.002,0.058,0.026,0.032,0.255,0.077,0.165,0.014,-0.001,0.056,0.044,0.036,0.007,0.006,-0.003,-0.001,-0.002,-0.002,-0.004,0.015,0.004,0.011,0.066,0.007,0.010,-0.004,0.011,0.005,0.005,0.049,0.185,0.028,0.027,0.005,-0.004,0.053,0.003,-0.008,0.036,0.022,0.103,0.046,0.023,0.012,0.021,0.060,0.023,0.037,0.088,-0.162,-0.033,-0.095,-0.026,-0.009,0.001,0.021,0.021,-0.018,-0.034,-0.002,0.001,0.017,0.080,0.027,0.053,0.044,0.008,0.018,0.017,0.124,0.373,0.373,0.365,0.282,0.254,0.028,0.083,0.194,0.049,0.011,0.038,0.066,0.052,0.014,0.033,-0.025,-0.002,0.016,-0.039,0.043,0.029
Jan 13,0.472,0.366,0.005,0.511,0.054,0.054,0.212,0.100,0.071,0.375,0.366,0.129,0.472,0.439,0.069,0.071,0.013,0.010,-0.002,0.066,0.124,0.078,0.009,0.033,0.001,0.032,0.366,0.143,0.066,0.040,0.037,0.223,0.005,0.010,0.017,-0.008,0.001,-0.005,0.511,0.205,-0.004,-0.002,-0.002,0.058,0.026,0.032,0.251,0.078,0.165,0.009,-0.001,0.054,0.053,0.036,0.017,-0.005,-0.004,-0.001,-0.004,0.003,-0.010,0.018,0.004,0.014,0.054,-0.002,0.006,-0.008,0.011,0.005,0.006,0.045,0.212,-0.009,0.004,-0.010,-0.003,0.040,0.002,-0.035,0.050,0.022,0.182,0.034,0.023,0.113,0.011,0.100,0.023,0.076,0.071,-0.184,-0.037,-0.120,-0.058,0.029,0.002,0.019,0.019,-0.029,-0.039,-0.006,0.003,0.013,0.083,0.022,0.062,0.056,0.013,0.030,0.013,0.125,0.375,0.375,0.366,0.272,0.248,0.024,0.094,0.129,0.013,0.010,0.003,0.075,0.054,0.021,0.034,-0.016,-0.003,0.016,-0.029,-0.014,0.037
Feb 13,0.407,0.305,0.005,0.620,0.049,0.051,0.299,0.116,0.166,0.373,0.355,0.081,0.407,0.400,0.051,0.090,0.006,-0.007,0.007,0.105,0.101,0.037,0.008,0.008,0.007,0.001,0.305,0.080,0.039,0.015,0.026,0.224,-0.037,-0.033,-0.029,-0.005,0.001,-0.004,0.620,0.206,-0.005,-0.003,-0.002,0.058,0.026,0.032,0.361,0.125,0.219,0.016,0.000,0.049,0.061,0.060,0.001,-0.008,-0.010,-0.006,-0.004,0.002,-0.017,0.020,0.007,0.012,0.051,-0.004,0.005,-0.009,0.010,0.005,0.005,0.045,0.299,-0.029,0.002,-0.040,0.009,0.093,0.001,0.024,0.050,0.019,0.235,0.027,0.026,0.181,0.000,0.116,0.023,0.092,0.166,-0.136,-0.031,-0.081,-0.069,0.044,0.001,0.010,0.010,0.035,0.011,0.000,0.003,0.021,0.083,0.022,0.061,0.046,0.000,0.034,0.012,0.127,0.373,0.373,0.355,0.278,0.246,0.032,0.077,0.081,0.000,0.010,-0.011,0.046,0.038,0.008,0.032,-0.021,-0.009,0.016,-0.029,-0.015,0.039
Mar 13,0.415,0.274,-0.013,0.639,0.017,0.056,0.267,0.098,0.250,0.371,0.349,0.107,0.415,0.375,0.060,0.053,0.005,0.003,0.003,0.095,0.097,0.052,0.006,0.040,0.016,0.024,0.274,0.049,0.023,0.017,0.009,0.225,-0.013,-0.008,-0.008,-0.002,0.001,-0.005,0.639,0.204,-0.010,-0.009,0.000,0.058,0.026,0.032,0.387,0.147,0.233,0.009,-0.001,0.017,0.015,0.012,0.003,0.009,-0.005,-0.001,-0.004,-0.002,-0.009,0.009,-0.004,0.013,0.056,0.001,0.012,-0.011,0.012,0.006,0.006,0.044,0.267,-0.039,-0.009,-0.039,0.009,0.054,0.006,-0.016,0.046,0.019,0.252,0.038,0.022,0.182,0.009,0.098,0.023,0.075,0.250,-0.084,-0.027,-0.053,-0.070,0.065,0.001,0.011,0.011,0.032,0.015,-0.004,0.002,0.019,0.075,0.022,0.053,0.081,0.031,0.036,0.014,0.135,0.371,0.371,0.349,0.276,0.242,0.034,0.073,0.107,-0.006,0.010,-0.016,0.045,0.038,0.008,0.031,0.002,-0.007,0.016,-0.007,-0.002,0.038